04853	0.507970
04853	0.294995
04853	0.538792
04853	0.305294
04853	0.124490
04853	0.406673
04853	0.411673
04853	0.566666
04853	0.362604
04853	0.157569
04853	0.437085
04853	0.300505
04853	0.510385
04853	0.303402
04853	0.106027
04633	0.355594
04633	0.331024
04633	0.346787
04633	0.399509
04633	0.355580
04633	0.333053
04633	0.329156
04633	0.279706
04633	0.338500
04633	0.313419
04633	0.331187
04633	0.326091
04633	0.306755
04633	0.343466
04633	0.293158
04838	0.407214
04838	0.329266
04838	0.644691
04838	0.304627
04838	0.344695
04838	0.486529
04838	0.341906
04838	0.574288
04838	0.387004
04838	0.423180
04838	0.497142
04838	0.448381
04838	0.626845
04838	0.438410
04838	0.446668
04265	0.490180
04265	0.533294
04265	0.381053
04265	0.363336
04265	0.463711
04265	0.509568
04265	0.292458
04265	0.246176
04265	0.389686
04265	0.423365
04265	0.298939
04265	0.321044
04734	0.057007
04734	0.088652
04734	0.115583
04734	0.155052
04734	0.086607
04734	0.077526
04734	0.103543
04734	0.125050
04734	0.202725
04734	0.116165
04734	0.064553
04734	0.128018
04734	0.120352
04734	0.180937
04734	0.122860
04573	0.175195
04573	0.314550
04573	0.134765
04573	0.202242
04573	0.325119
04573	0.158150
04573	0.157165
04573	0.260123
04573	0.147850
04846	0.306397
04846	0.238959
04846	0.307967
04846	0.301079
04846	0.253721
04846	0.318855
04846	0.276253
04846	0.318101
04846	0.297922
04846	0.240634
04846	0.321779
04846	0.255669
04846	0.318673
04846	0.318640
04846	0.247002
04866	0.209334
04866	0.333697
04866	0.177575
04866	0.527469
04866	0.236582
04866	0.323499
04866	0.140968
04866	0.520015
04866	0.272261
04866	0.352262
04866	0.168027
04866	0.578448
04395	0.327582
04395	0.800269
04395	0.332035
04395	0.461087
04395	0.312107
04395	0.779964
04395	0.263080
04395	0.427473
04395	0.344473
04395	0.724162
04395	0.286161
04395	0.436889
04898	0.735466
04898	0.576021
04898	0.289453
04898	0.400747
04898	0.680610
04898	0.603521
04898	0.440665
04898	0.476174
04898	0.676254
04898	0.554073
04898	0.388559
04898	0.465310
04779	0.225936
04779	0.237788
04779	0.224257
04779	0.216420
04779	0.253971
04779	0.235207
04779	0.285279
04779	0.218750
04779	0.238686
04779	0.240778
04779	0.239209
04779	0.225901
04589	0.422846
04589	0.431701
04589	0.178279
04589	0.260087
04589	0.259453
04589	0.505290
04589	0.495492
04589	0.196995
04589	0.231550
04589	0.236699
04589	0.456449
04589	0.470509
04589	0.217179
04589	0.301811
04589	0.235285
04382	0.450135
04382	0.416062
04382	0.445942
04382	0.641999
04382	0.593487
04382	0.455278
04382	0.442685
04382	0.481316
04382	0.633156
04382	0.596820
04382	0.387781
04382	0.389266
04382	0.422742
04382	0.425143
04382	0.382570
04397	0.586133
04397	0.455549
04397	0.382987
04397	0.405495
04397	0.347635
04397	0.669247
04397	0.525046
04397	0.455075
04397	0.390597
04397	0.423195
04397	0.638696
04397	0.401755
04397	0.243246
04397	0.321835
04397	0.239054
04890	0.212427
04890	0.237602
04890	0.444561
04890	0.887273
04890	0.740010
04890	0.200449
04890	0.275002
04890	0.436185
04890	0.886664
04890	0.710104
04890	0.229514
04890	0.297964
04890	0.413144
04890	0.912798
04890	0.729962
04505	0.244107
04505	0.286340
04505	0.322651
04505	0.259751
04505	0.228916
04505	0.312955
04505	0.289055
04505	0.340459
04505	0.224461
04505	0.433546
04505	0.221596
04505	0.247121
04505	0.302411
04505	0.272838
04505	0.293141
04787	0.198503
04787	0.224330
04787	0.850026
04787	0.237799
04787	0.170818
04787	0.184569
04787	0.208977
04787	0.890881
04787	0.220316
04787	0.191100
04787	0.148438
04787	0.130097
04787	0.925274
04787	0.295556
04787	0.244616
04530	0.268144
04530	0.305236
04530	0.305041
04530	0.239626
04530	0.338147
04530	0.325089
04530	0.360177
04530	0.342072
04530	0.230830
04530	0.404127
04530	0.314184
04530	0.357751
04530	0.328884
04530	0.227791
04530	0.350220
04444	0.371611
04444	0.435126
04444	0.342190
04444	0.389721
04444	0.494028
