04728	0.320830
04728	0.455938
04728	0.274483
04728	0.268393
04728	0.331449
04728	0.523214
04728	0.314401
04728	0.277060
04728	0.337903
04728	0.487699
04728	0.327228
04728	0.297766
04239	0.462281
04239	0.543561
04239	0.519043
04239	0.488347
04239	0.464694
04239	0.486402
04239	0.506269
04239	0.504629
04239	0.448616
04779	0.406299
04779	0.376005
04779	0.372106
04779	0.403447
04779	0.444713
04779	0.384700
04779	0.451142
04779	0.399512
04779	0.381387
04779	0.348669
04779	0.357817
04779	0.379023
04203	0.215936
04203	0.428608
04203	0.331264
04203	0.337708
04203	0.463968
04203	0.243432
04203	0.393151
04203	0.306881
04203	0.320963
04203	0.407681
04203	0.285236
04203	0.440737
04203	0.377704
04203	0.327654
04203	0.410726
04931	0.236099
04931	0.218953
04931	0.277851
04931	0.239235
04931	0.208268
04931	0.315162
04702	0.512838
04702	0.593814
04702	0.697351
04702	0.487322
04702	0.595147
04702	0.471816
04702	0.564513
04702	0.657131
04702	0.337266
04702	0.396750
04702	0.604396
04702	0.472122
04702	0.674342
04702	0.347096
04702	0.378546
04509	0.536793
04509	0.565638
04509	0.535106
04509	0.616676
04509	0.516748
04509	0.499764
04509	0.523072
04509	0.561779
04509	0.503567
04509	0.445715
04509	0.512784
04509	0.514551
04916	0.305750
04916	0.483572
04916	0.486615
04916	0.556124
04916	0.506607
04916	0.349063
04916	0.466941
04916	0.592335
04916	0.556251
04916	0.505899
04916	0.358078
04916	0.524154
04916	0.516633
04916	0.641646
04916	0.505707
04916	0.333973
04916	0.431613
04916	0.563865
04916	0.510104
04916	0.467453
04839	0.469294
04839	0.467098
04839	0.527070
04839	0.492732
04839	0.485285
04839	0.536811
04839	0.495924
04839	0.503464
04839	0.536941
04645	0.353551
04645	0.266745
04645	0.307933
04645	0.202329
04645	0.239858
04645	0.422241
04645	0.398030
04645	0.371816
04645	0.278428
04645	0.334230
04645	0.369092
04645	0.351251
04645	0.337692
04645	0.260348
04645	0.281129
04217	0.423406
04217	0.349788
04217	0.324345
04217	0.605258
04217	0.354933
04217	0.421106
04217	0.343059
04217	0.324618
04217	0.566668
04217	0.313575
04217	0.361445
04217	0.365082
04217	0.260890
04217	0.578727
04217	0.347558
04724	0.413195
04724	0.551631
04724	0.468924
04724	0.436343
04724	0.456574
04724	0.384293
04724	0.481842
04724	0.434058
04724	0.451790
04724	0.436765
04724	0.361715
04724	0.429470
04724	0.452101
04724	0.485687
04724	0.389354
04829	0.373438
04829	0.453031
04829	0.467417
04829	0.338923
04829	0.389352
04829	0.463869
04829	0.502133
04829	0.333345
04829	0.423516
04829	0.504453
04829	0.529388
04829	0.379684
04379	0.531113
04379	0.548980
04379	0.430955
04379	0.478979
04379	0.509253
04379	0.571923
04379	0.606261
04379	0.528310
04379	0.484971
04379	0.518545
04379	0.532115
04379	0.696399
04379	0.445865
04379	0.542257
04379	0.543965
04682	0.390010
04682	0.302091
04682	0.555934
04682	0.282632
04682	0.245383
04682	0.430898
04682	0.388517
04682	0.618613
04682	0.394797
04682	0.372757
04682	0.551818
04682	0.516482
04682	0.658691
04682	0.591189
04682	0.502534
04756	0.416981
04756	0.449549
04756	0.440266
04756	0.348932
04756	0.419146
04470	0.442300
04470	0.592125
04470	0.417785
04470	0.592028
04470	0.430513
04470	0.478343
04470	0.676309
04470	0.465367
04470	0.677940
04470	0.464431
04470	0.500808
04470	0.643285
04470	0.435004
04470	0.661430
04470	0.457097
04711	0.505495
04711	0.348712
04711	0.372562
04711	0.331053
04711	0.284286
04711	0.410743
04711	0.347844
04711	0.367929
04711	0.316252
04711	0.288809
04711	0.407679
04711	0.326931
04711	0.375253
04711	0.328578
04711	0.267354
04425	0.325414
04425	0.227200
04425	0.312563
04425	0.377467
04425	0.306966
04425	0.367566
04425	0.354416
04425	0.356416
04425	0.373034
04539	0.462718
04539	0.555649
04539	0.492005
04539	0.407049
04539	0.543847
04539	0.426496
04539	0.566112
04539	0.506231
04539	0.398040
04539	0.581518
04539	0.530076
04539	0.544746
04539	0.493994
04539	0.416573
04539	0.572171
04629	0.371210
04629	0.307620
04629	0.349769
04629	0.305106
04629	0.409798
04629	0.394386
04629	0.305454
04629	0.372700
04629	0.366311
04629	0.364699
04629	0.426785
04629	0.294398
04629	0.378872
04629	0.344708
04629	0.427665
04840	0.587070
04840	0.441965
04840	0.518245
04840	0.540461
04840	0.345672
04840	0.436391
